Location ID,Place ID,Governorate,District,Location Name,Arabic Name,Latitude,Longitude,Families,Individuals,Anbar,Babylon,Baghdad,Basrah,Dahuk,Diyala,Erbil,Kerbala,Kirkuk,Missan,Muthanna,Najaf,Ninewa,Qadissiya,Salahal Din,Sulaymaniyah,Thi Qar,Wassit,Camp,Hostfamilies,Hotel Motel,Informalsettlements,Other,Religiousbuilding,Rented pre Apr 2019,Rented Habitable,Rented Uninhabitable,Schoolbuilding,Unfinishedbuilding,Unknownsheltertype,Pre June14 Period of displacement,June July14 Period of displacement,August14 Period of displacement,Post September 14 Period of displacement,Post April15 Period of displacement,Post March 16 Period of displacement,Post 17 October 16 Period of displacement,July 17 Period of displacement
2503160,25266,Kerbala,Kerbala,Hay Al Karrar,?? ??????,32.6201303057,44.0474607822,25,150,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,25,0,0,0,0,0,0
2503163,25888,Kerbala,Kerbala,Hay Al Nidhal 1,?? ??????1,32.6031600000,43.9801550000,7,42,1,0,0,0,0,0,0,0,1,0,0,0,4,0,1,0,0,0,0,0,0,2,0,0,0,5,0,0,0,0,1,4,2,0,0,0,0,0
2503166,21587,Kerbala,Kerbala,Al-hussainya-Hay Al Rasool,????????-?? ??????,32.6796086164,44.1639913310,65,390,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,65,0,0,0,0,0,0,0
2503168,21682,Kerbala,Kerbala,Al-hussainya-Hay Al Zahraa,????????-?? ???????,32.6840366588,44.1669215141,62,372,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,62,0,0,0,0,0,0,0
2503170,14134,Kerbala,Kerbala,Hay Al-Abbas,?? ??????,32.6370344000,44.0495111000,24,144,0,0,0,0,0,0,0,0,0,0,0,0,19,0,5,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,19,5,0,0,0,0,0
2503171,14138,Kerbala,Kerbala,Hay al-amein al-dakheily,????? ???????,32.6128189116,43.9754109914,13,78,2,0,0,0,0,0,0,0,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,1,6,6,0,0,0,0,0
2503176,24138,Kerbala,Kerbala,Hay Al-Ghadeer,?? ??????,32.6039675000,43.9907204000,7,42,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7,0,0,0,0,0,0
2503177,25344,Kerbala,Kerbala,Hay Al-Ghadeer 4,?? ??????4,32.6047793000,43.9887076000,5,30,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0
2503178,25345,Kerbala,Kerbala,Hay Al-Ghadeer 5,?? ?????? 5,32.6072893000,43.9873086000,10,60,0,0,1,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10,0,0,0,0,0,0
2503187,14018,Kerbala,Kerbala,Hay Al-Naser,?? ????? ,32.5777732836,44.0019237129,14,84,3,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,3,11,0,0,0,0,0,0
2503189,14273,Kerbala,Kerbala,Hay Al-Rasool,?? ??????,32.5753973416,44.0163488894,31,186,0,0,0,0,0,2,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,6,0,0,25,0,0,0,0,0,31,0,0,0,0,0,0
2503195,14023,Kerbala,Kerbala,al-taawen,???????,32.5812779000,44.0191467000,4,24,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0
2503196,14067,Kerbala,Kerbala,Hay al-tahady,?? ??????,32.5979946658,44.0048712289,15,90,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,15,0,0,0,0,0,0
2503198,14005,Kerbala,Kerbala,Hay Al-Wafaa-333,?? ??????-???? 333,32.5672019713,44.0288759560,9,54,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,1,8,0,0,0,0,0,0
2503199,25272,Kerbala,Kerbala,Hay El Al Iman-3,?? ??????? 3,32.5890353825,44.0130968312,2,12,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0
2503203,25263,Kerbala,Kerbala,Kantraat Al Salam,????? ??????,32.6045284000,44.0619553000,48,288,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,48,0,0,0,0,0,0
2503205,25847,Kerbala,Kerbala,Kerbala1,?????? 1,32.6001445000,44.0470352000,7,42,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7,0,0,0,0,0,0
2503206,25782,Kerbala,Kerbala,Al thawra 2,??????2,32.6341112161,43.9906982714,8,48,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,8,0,0,0,0,0,0
2503207,25781,Kerbala,Kerbala,Al thawra-1,??????1,32.6296408218,43.9942106981,5,30,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0
2503208,14319,Kerbala,Kerbala,Al-Mulhak,??????,32.5861447731,44.0355004041,5,30,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,4,0,0,0,0,0,0
2503209,25780,Kerbala,Kerbala,Hay Al-Naser14,?? ?????14,32.5771676000,44.0023879000,6,36,2,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,2,4,0,0,0,0,0
2503217,24137,Kerbala,Kerbala,Maitham Al Tammar,???? ?????? ,32.6180031000,44.0436357000,28,168,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,28,0,0,0,0,0,0
2503218,24578,Kerbala,Kerbala,Malhak Dubbat Al-Mudfeen,???? ???? ????????,32.6046416144,43.9998227240,16,96,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,16,0,0,0,0,0,0
2503219,25846,Kerbala,Kerbala,Mamel Al Jobor,????? ??????,32.6056595000,44.0705236000,18,108,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,18,0,0,0,0,0,0
2503220,25735,Kerbala,Kerbala,Al-hadi,??????,32.6006572000,44.0404340000,35,210,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,35,0,0,0,0,0,0
2503223,25363,Kerbala,Kerbala,Molahak Al Atbaa,???? ???????,32.5794278000,43.9970129000,9,54,3,0,0,0,0,3,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,3,6,0,0,0,0,0,0
2503224,14280,Kerbala,Kerbala,Molhak al fares,???? ??????,32.5800710705,43.9920420964,16,96,4,0,0,0,0,4,0,0,3,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,4,12,0,0,0,0,0,0
2503226,25056,Kerbala,Kerbala,Mulhak Al Shebanat,???? ????????,32.5914826000,44.0678119000,8,48,0,0,2,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,8,0,0,0,0,0,0
2503227,14281,Kerbala,Kerbala,Mulhaq Al-Intisar,???? ????????,32.6069421000,44.0412892000,53,318,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,53,0,0,0,0,0,0
2503228,14293,Kerbala,Kerbala,Mulhaq Al-Mudaraa,???? ???????,32.6140303301,43.9840543769,5,30,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0
2503230,25849,Kerbala,Kerbala,Om Al Baneen Al Shrawy 2,?? ?????? ????????? 2,32.5610115000,44.0654550000,4,24,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0
2503234,25733,Kerbala,Kerbala,Shuhadaa Al Muwadhafen 2,????? ???????? 2,32.6026880718,43.9936536184,15,90,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,15,0,0,0,0,0,0
2503235,25271,Kerbala,Kerbala,Shuihadaa Al Amam Ali,????? ?????? ???,32.5703420985,44.0208274694,2,12,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0
2503236,25536,Kerbala,Kerbala,Molhak Al Atbaa(Elegal),????? ???? ???????,32.5781237000,43.9975234000,5,30,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0
2503238,25905,Kerbala,Kerbala,Al Nasser(Elegal),????? ?????,32.5763657000,44.0018583000,7,42,0,0,0,0,0,2,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,5,2,0,0,0,0,0
2503241,26010,Kerbala,Kerbala,Um Al Banen Village,???? ?? ??????,32.5615083000,44.0643642000,31,186,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,11,0,20,0,0,0,0,0,31,0,0,0,0,0,0
2503247,26112,Kerbala,Kerbala,Hay Al-Noab,?? ??????,32.5863930000,44.0520297000,15,90,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,15,0,0,0,0,0,0
2503249,27265,Kerbala,Kerbala,Shuihadaa Al Amam Ali,????? ?????? ??? 2,32.5719858000,44.0179635000,8,48,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,8,0,0,0,0,0,0
2503250,27266,Kerbala,Kerbala,Hay El Al Iman-4,?? ??????? 4,32.5910708246,44.0137481096,4,24,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,3,0,0,0,0,0
2503252,22087,Kerbala,Kerbala,Hay al mostafa,?? ???????,32.5901658000,44.0471379000,15,90,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,15,0,0,0,0,0,0
2503253,14324,Kerbala,Kerbala,Al Muamnen(Elegal),????? ????????,32.6430265832,43.9760048579,19,114,3,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,13,0,3,16,0,0,0,0,0,0
2503254,14161,Kerbala,Kerbala,Al safeea1,???????1,32.6579337962,44.0485968307,50,300,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,50,0,0,0,0,0,0
2601003,14836,Kirkuk,Al-Hawiga,Abu-Al-Jaise,???? ??? ?????,35.2968793793,43.8439388354,19,114,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,5
2601023,15408,Kirkuk,Al-Hawiga,Hilwa lower,???? ???? ????,35.4484480498,43.6993552143,15,90,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,3,5,7,0,0,0,0
2601039,15275,Kirkuk,Al-Hawiga,Al-Abassy center,???? ???????,35.2757404108,43.5971126976,37,222,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37
2602004,26069,Kirkuk,Daquq,Badawa,?????,35.2391848403,44.6100050446,15,90,0,0,0,0,0,0,0,0,4,0,0,0,8,0,3,0,0,0,0,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,5,4,3,3
2602005,14786,Kirkuk,Daquq,Fareeq Awa,?? ???? ???,35.1346360430,44.4358185122,74,444,3,0,0,0,0,1,0,0,45,0,0,0,0,0,25,0,0,0,0,5,0,0,0,0,0,69,0,0,0,0,0,3,8,7,20,10,20,6
2602007,21453,Kirkuk,Daquq,Hay Ashti,?? ????,35.1492204074,44.4384273363,113,678,0,0,0,0,0,5,0,0,68,0,0,0,10,0,30,0,0,0,0,0,0,0,0,0,0,106,7,0,0,0,0,0,16,20,40,12,15,10
2602008,25557,Kirkuk,Daquq,Khala Bazyani,???? ???????,35.4180713406,44.6303100019,105,630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,98,0,0,7,0,0,8,32,25,5,0,0,35
2602009,14536,Kirkuk,Daquq,Laylan Camp,???? ?????,35.3279844157,44.5283576215,1109,6654,10,1,0,0,0,0,0,0,516,0,0,0,12,0,570,0,0,0,1109,0,0,0,0,0,0,0,0,0,0,0,10,260,200,80,115,295,119,30
2602010,25738,Kirkuk,Daquq,Laylan-Al Abadat village,???? ????????,35.2798405472,44.3570838681,57,342,0,0,1,0,0,0,0,0,55,0,0,0,0,0,1,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,4,40,0,7,3,3
2602011,25739,Kirkuk,Daquq,Laylan-Bash Bulaq village,???? ??? ?????,35.2525517587,44.3949010932,120,720,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,7,0,113,0,0,0,0,0,0,0,0,0,0,0,115,0,5,0,0
2602012,21711,Kirkuk,Daquq,Nawroz,?? ?????,35.3157379358,44.5149320283,77,462,3,0,0,0,0,0,0,0,50,0,0,0,4,0,20,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,3,3,13,37,3,3,15
2602013,14960,Kirkuk,Daquq,Taza-Omer Bin Khattab,???? ??? ?? ??????,35.2389270086,44.3886753583,205,1230,0,0,0,0,0,0,0,0,120,0,0,0,70,0,15,0,0,0,0,0,0,205,0,0,0,0,0,0,0,0,0,0,35,165,0,0,5,0
2602014,24778,Kirkuk,Daquq,Yahyawa camp,???? ??????,35.3273006112,44.4959740220,500,3000,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,160,0,190,0,30,105,15
2602017,14545,Kirkuk,Daquq,Furqan village,???? ???????,35.3146029389,44.5639653415,33,198,0,0,0,0,0,0,0,0,20,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,8,4,5,8,8
2602018,28476,Kirkuk,Daquq,Yarmjia Village,???? ??????,35.3123689457,44.4390851420,14,84,0,0,0,0,0,0,0,0,10,0,0,0,0,0,4,0,0,0,0,4,0,3,0,0,0,7,0,0,0,0,0,0,2,2,1,3,4,2
2602022,29668,Kirkuk,Daquq,Laylan 2 Camp,???? ????? 2,35.3297419829,44.5291543159,504,3024,0,3,2,0,0,3,0,0,434,0,0,0,4,0,58,0,0,0,504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,25,35,428,5
2602024,31725,Kirkuk,Daquq,Hay Gulan,?? ?????,35.1443282140,44.4555778235,17,102,0,0,0,0,0,1,0,0,14,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,2,5,0,0,10
2602035,33476,Kirkuk,Daquq,Hay Al-Salam ( Daquq ),?? ?????? ( ????? ),35.1529291730,44.4427671708,150,900,0,0,0,0,0,0,0,0,130,0,0,0,0,0,20,0,0,0,0,75,0,40,0,0,0,15,20,0,0,0,0,0,20,35,35,25,25,10
2602036,15110,Kirkuk,Daquq,Hay Klisa 1,?? ????? 1,35.1603029017,44.4407035609,100,600,0,0,0,0,0,6,0,0,90,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,70,30,0,0,0,0,0,15,10,30,10,25,10
2602037,21483,Kirkuk,Daquq,Hay Nawroz ( Daquq),?? ????? ( ????? ),35.1388584213,44.4398539308,87,522,0,0,0,0,0,2,0,0,65,0,0,0,0,0,20,0,0,0,0,0,0,25,0,0,0,62,0,0,0,0,0,0,2,25,10,5,20,25
2602038,33477,Kirkuk,Daquq,Hay Runaki / Daquq,?? ?????? \ ?????,35.1483302902,44.4444970192,85,510,0,0,0,0,0,5,0,0,70,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,10,38,22,10,5,0
2603001,22289,Kirkuk,Kirkuk,Al Faylaq-Mahala 5,?? ??????-5,35.4761735203,44.3698978887,247,1482,0,0,0,0,0,5,0,0,220,0,0,0,10,0,12,0,0,0,0,15,0,0,0,0,0,227,0,0,5,0,0,5,0,20,60,60,62,40
2603002,24359,Kirkuk,Kirkuk,Al Hurriyah,?? ??????,35.4393087830,44.4140903934,315,1890,30,0,0,0,0,0,0,0,180,0,0,0,30,0,75,0,0,0,0,0,0,0,0,0,0,315,0,0,0,0,10,15,10,32,78,40,95,35
2603005,14984,Kirkuk,Kirkuk,Al Taakhi,?? ??????,35.4223311983,44.3512869193,340,2040,15,0,0,0,0,25,0,0,170,0,0,0,70,0,60,0,0,0,0,15,0,0,0,0,0,300,0,0,25,0,5,50,30,55,60,65,60,15
2603006,24084,Kirkuk,Kirkuk,Al Tadamon(Hawkari),?? ???????-???????-,35.4101237217,44.3902047346,900,5400,10,0,50,0,0,90,0,0,450,0,0,0,30,0,270,0,0,0,0,20,0,0,0,0,0,860,0,0,20,0,10,165,90,305,85,60,90,95
2603007,24453,Kirkuk,Kirkuk,Al Takhi Village,???? ????,35.3767013412,44.3483316834,280,1680,1,0,0,0,0,0,0,0,257,0,0,0,4,0,18,0,0,0,0,30,0,0,0,0,0,235,0,0,15,0,1,0,3,25,35,36,140,40
2603009,15433,Kirkuk,Kirkuk,Amal al shaabi,?? ????? ??????,35.5024861156,44.3307178835,526,3156,0,0,0,0,0,10,0,0,451,0,0,0,20,0,45,0,0,0,0,0,0,15,0,0,0,476,15,0,20,0,2,10,15,103,95,100,100,101
2603010,24807,Kirkuk,Kirkuk,Baglar,?? ????,35.4735412424,44.3758095711,70,420,0,0,0,0,0,0,0,0,17,0,0,0,13,0,40,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,2,13,10,10,20,10,5
2603011,15449,Kirkuk,Kirkuk,Bajwan,???? ??????,35.5411040921,44.2825113672,110,660,0,0,0,0,0,0,0,0,108,0,0,0,2,0,0,0,0,0,0,25,0,0,0,0,0,80,0,0,5,0,0,2,0,10,20,25,18,35
2603012,25556,Kirkuk,Kirkuk,Darwaza,??????,35.4733986619,44.4233745455,35,210,2,0,0,0,0,0,0,0,3,0,0,0,2,0,28,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,2,20,5,0,0,0,5,3
2603013,15603,Kirkuk,Kirkuk,Hay 1 Athar,?? 1 ????,35.3979694296,44.3643842420,138,828,8,0,0,0,0,0,0,0,70,0,0,0,20,0,40,0,0,0,0,8,0,50,0,0,0,80,0,0,0,0,5,5,0,10,28,20,30,40
2603014,15624,Kirkuk,Kirkuk,Hay Adan,?? ???,35.4088764660,44.3736140423,195,1170,10,0,0,0,0,3,0,0,140,0,0,0,17,0,25,0,0,0,0,0,0,0,0,0,0,195,0,0,0,0,0,4,4,30,30,34,60,33
2603015,24779,Kirkuk,Kirkuk,Hay Al Hamzali,?? ???????,35.4550989037,44.3665508247,72,432,0,0,0,0,0,0,0,0,40,0,0,0,10,0,22,0,0,0,0,15,0,0,0,0,0,55,0,0,2,0,0,8,15,2,12,15,15,5
2603016,22296,Kirkuk,Kirkuk,Hay Al Jamia-Mahalla 622,?? ???????-622,35.4079381819,44.3264766727,2128,12768,85,0,30,0,0,130,0,0,1420,0,0,0,185,0,278,0,0,0,0,40,0,340,0,0,0,1498,200,0,50,0,30,560,320,450,370,75,155,168
2603017,24089,Kirkuk,Kirkuk,Hay Al Mansour,?? ???????,35.4389935523,44.3779875369,45,270,3,0,0,0,0,0,0,0,12,0,0,0,10,0,20,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,3,7,5,0,10,10,10,0
2603018,15582,Kirkuk,Kirkuk,Hay Al mas,?? ?????,35.4802878935,44.3860158777,75,450,0,0,0,0,0,0,0,0,10,0,0,0,25,0,40,0,0,0,0,0,0,0,0,10,0,65,0,0,0,0,0,29,21,0,15,5,5,0
2603019,21016,Kirkuk,Kirkuk,Hay Al Nassir,?? ?????,35.4278453307,44.4042763860,420,2520,35,0,15,0,0,60,0,0,135,0,0,0,75,0,100,0,0,0,0,20,0,0,0,0,0,400,0,0,0,0,15,85,40,100,60,70,30,20
2603020,24780,Kirkuk,Kirkuk,Hay Al Sekak,?? ?????,35.4214561414,44.3360951890,360,2160,5,0,15,0,0,10,0,0,225,0,0,0,15,0,90,0,0,0,0,15,0,0,0,0,0,345,0,0,0,0,5,25,45,45,75,70,65,30
2603022,15578,Kirkuk,Kirkuk,Hay Al-Khadraa,?? ???????,35.4343247685,44.3514226134,140,840,0,0,0,0,0,0,0,0,65,0,0,0,20,0,55,0,0,0,0,10,0,0,0,0,0,125,0,0,5,0,0,10,20,25,20,30,25,10
2603023,15650,Kirkuk,Kirkuk,Hay Al-Nasir 2,?? ????? 2,35.4163487125,44.4004283299,450,2700,20,0,20,0,0,70,0,0,170,0,0,0,60,0,110,0,0,0,0,20,0,40,0,0,0,365,0,0,25,0,10,40,80,80,80,70,60,30
2603024,15639,Kirkuk,Kirkuk,Hay Al-Nedaa,?? ??????,35.3978510000,44.3751270000,230,1380,3,0,8,0,0,21,0,0,90,0,0,0,6,0,102,0,0,0,0,0,0,65,0,0,0,150,15,0,0,0,0,11,23,40,50,50,30,26
2603025,15658,Kirkuk,Kirkuk,Hay Al-Sinay,?? ???????,35.3560290252,44.3050147469,175,1050,0,0,0,0,0,0,0,0,175,0,0,0,0,0,0,0,0,0,0,15,0,65,0,0,0,95,0,0,0,0,0,0,0,0,25,25,35,90
2603026,15550,Kirkuk,Kirkuk,Hay Al-Urooba,?? ???????,35.4296511042,44.3912646624,573,3438,13,0,5,0,0,65,0,0,355,0,0,0,45,0,90,0,0,0,0,0,0,35,0,0,0,513,25,0,0,0,8,28,18,87,275,70,42,45
2603027,23899,Kirkuk,Kirkuk,Hay Al-Zawraa,?? ???????,35.3899777491,44.3906039994,490,2940,4,10,0,0,0,90,0,0,123,0,0,0,25,0,238,0,0,0,0,10,0,2,0,0,0,478,0,0,0,0,1,20,65,131,80,70,70,53
2603028,24142,Kirkuk,Kirkuk,Hay Arafah 201,????,35.4887730693,44.3729198678,29,174,0,0,0,0,0,0,0,0,12,0,0,0,7,0,10,0,0,0,0,3,0,0,0,0,0,26,0,0,0,0,0,5,2,10,0,5,0,7
2603029,21702,Kirkuk,Kirkuk,Hay Azadi,?? ?????,35.4814452737,44.4094129364,90,540,15,0,0,0,0,1,0,0,39,0,0,0,15,0,20,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,5,10,1,9,10,35,15,5
2603030,15584,Kirkuk,Kirkuk,Hay Ghurnata,?? ??????,35.4352506270,44.3850616939,299,1794,17,0,7,0,0,0,0,0,161,0,0,0,30,0,84,0,0,0,0,0,0,0,0,0,0,299,0,0,0,0,10,20,70,28,65,40,31,35
2603031,15694,Kirkuk,Kirkuk,Hay Musalla,?? ??????,35.4631820131,44.3995368153,264,1584,10,0,0,0,0,10,0,0,65,0,0,0,95,0,84,0,0,0,0,0,0,0,0,0,0,264,0,0,0,0,0,20,25,40,60,50,60,9
2603032,15679,Kirkuk,Kirkuk,Hay Rasheed(Domiz),?? ??????-?????-,35.3910756237,44.3785378402,170,1020,0,0,0,0,0,30,0,0,60,0,0,0,5,0,75,0,0,0,0,0,0,10,0,0,0,160,0,0,0,0,0,10,0,45,55,30,20,10
2603038,14530,Kirkuk,Kirkuk,Panja Ali,???? ???,35.4369200075,44.4286799835,572,3432,14,0,12,0,0,36,0,0,270,0,0,0,60,0,180,0,0,0,0,30,0,0,0,0,0,512,30,0,0,0,9,27,60,50,110,86,105,125
2603040,22199,Kirkuk,Kirkuk,Qaryat Kamptelar,???? ??????,35.5075219569,44.2701532114,60,360,0,0,0,0,0,0,0,0,40,0,0,0,15,0,5,0,0,0,0,5,0,0,0,0,0,55,0,0,0,0,0,0,0,5,15,20,15,5
2603041,22495,Kirkuk,Kirkuk,Qaryat Tobzawa,???? ???????,35.3958484253,44.2750394919,140,840,0,0,0,0,0,0,0,0,125,0,0,0,5,0,10,0,0,0,0,0,0,0,0,0,0,130,0,0,10,0,0,8,0,45,30,10,15,32
2603042,14474,Kirkuk,Kirkuk,Qizil Yar,???? ??????,35.4695824277,44.2487880250,10,60,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,6,0,0,4,0
2603044,14763,Kirkuk,Kirkuk,Rahim Awa,???? ???,35.4974935968,44.3945396533,85,510,0,0,0,0,0,0,0,0,10,0,0,0,50,0,25,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,10,5,5,20,20,15,10
2603045,23634,Kirkuk,Kirkuk,Runaki,?? ??????,35.4456806353,44.3984888328,180,1080,10,0,0,0,0,0,0,0,100,0,0,0,15,0,55,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,15,10,5,40,35,55,20
2603046,24806,Kirkuk,Kirkuk,Sary Kahya,?? ???? ????,35.4662918306,44.3771697922,202,1212,0,0,0,0,0,0,0,0,85,0,0,0,14,0,103,0,0,0,0,0,0,0,0,0,0,202,0,0,0,0,0,14,30,23,43,25,50,17
2603047,24422,Kirkuk,Kirkuk,Sayada village,???? ?????,35.3610924208,44.3295304547,35,210,0,0,0,0,0,0,0,0,20,0,0,0,0,0,15,0,0,0,0,15,0,20,0,0,0,0,0,0,0,0,0,0,5,5,4,6,10,5
2603048,15522,Kirkuk,Kirkuk,Shwan Center,???? ????? ????,35.7351842292,44.4879390559,10,60,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,3,0,2,0,0,5,0
2603050,14703,Kirkuk,Kirkuk,Tiseen,?? ???,35.4453335110,44.3679337251,133,798,0,0,2,0,0,2,0,0,55,0,0,0,35,0,39,0,0,0,0,28,0,0,0,0,0,92,0,0,13,0,0,9,7,15,32,19,20,31
2603051,14464,Kirkuk,Kirkuk,Yaychi-101,?? ?????-101,35.4385383531,44.2358902017,185,1110,5,0,0,0,0,0,0,0,170,0,0,0,0,0,10,0,0,0,0,30,0,0,0,0,0,140,0,0,15,0,0,0,5,60,30,25,50,15
2603052,23901,Kirkuk,Kirkuk,Yaychi-Qaryat Dibak Taba,???? ???? ???,35.4424429300,44.2832788900,30,180,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,15,0,0,5,0,0,0,0,6,14,5,5,0
